line	size		transaction item
625	65	:	3 6 7 8 10 11 12 15 16 18 20 21 23 26 27 29 30 31 34 35 36 37 40 41 42 43 44 45 46 48 49 50 51 53 54 55 56 57 58 59 60 63 64 65 66 67 68 69 72 73 74 76 77 78 79 80 81 86 88 89 90 93 95 96 98 
626	56	:	3 5 8 9 10 12 13 14 15 19 21 23 24 27 28 29 30 31 35 36 37 40 41 42 43 44 45 47 49 51 52 53 55 56 57 60 65 67 68 70 71 72 73 74 76 77 79 83 84 85 86 88 89 90 93 96 
627	64	:	1 2 3 5 6 11 13 14 15 16 18 19 20 22 23 24 25 26 27 28 29 30 31 33 37 41 44 47 49 51 52 53 54 56 59 60 61 62 63 65 66 68 69 70 71 73 74 75 76 77 78 80 82 84 85 86 88 89 91 94 97 98 99 100 
628	55	:	2 5 6 8 10 14 18 19 21 23 24 25 26 28 30 32 33 34 35 36 37 38 43 44 47 48 49 50 51 52 53 56 57 58 60 62 63 65 67 68 69 71 73 75 77 81 82 84 86 88 89 91 95 97 100 
629	42	:	5 8 9 13 14 15 18 20 21 22 27 30 32 33 35 39 42 43 45 46 49 50 53 54 55 56 57 61 63 67 69 72 74 77 78 80 81 83 92 95 99 100 
630	43	:	4 6 7 10 11 12 14 15 19 24 28 29 30 34 36 37 38 42 43 44 47 49 51 60 63 64 65 66 67 69 71 72 76 77 80 81 82 83 84 90 91 92 97 
631	64	:	2 4 5 7 9 10 11 12 13 15 17 19 21 22 23 25 26 27 29 32 33 35 36 37 39 40 41 42 44 46 48 49 51 52 55 56 57 58 59 60 61 62 64 67 68 71 72 73 74 75 77 79 80 82 83 85 87 88 90 93 94 95 96 97 
632	25	:	2 3 6 7 16 19 27 29 30 33 36 41 47 49 58 66 67 68 76 77 78 80 84 85 98 
633	61	:	1 2 3 4 5 7 8 9 10 11 12 13 16 17 18 20 21 23 25 29 31 34 36 37 38 40 43 45 48 49 50 51 52 54 56 58 61 62 65 66 67 69 70 71 73 76 79 80 82 83 85 87 88 89 91 92 94 96 97 99 100 
634	67	:	2 3 4 5 6 7 8 9 10 11 12 13 14 15 17 18 19 22 23 24 25 26 27 28 29 30 31 35 36 39 42 43 44 45 47 50 51 52 53 59 60 61 62 64 65 66 68 69 70 71 72 76 77 80 82 83 84 88 89 90 91 92 93 94 96 98 100 
635	80	:	1 2 3 5 7 8 9 10 11 12 13 15 16 17 18 19 20 21 23 24 26 27 28 29 30 31 32 33 34 35 36 37 39 40 41 42 43 44 45 46 48 49 51 52 53 54 55 58 59 60 61 62 65 66 67 68 69 70 71 72 73 74 76 77 78 80 84 86 87 88 89 91 92 93 94 95 96 97 98 100 
636	28	:	8 13 16 19 21 23 24 27 30 32 42 46 56 60 62 64 65 73 74 76 77 82 86 88 90 92 94 100 
637	41	:	1 2 4 8 9 15 16 24 27 28 32 33 34 35 38 39 42 45 46 47 49 50 52 58 60 64 65 67 71 74 75 76 77 81 84 86 87 91 93 97 99 
638	18	:	13 21 23 32 37 40 44 46 56 58 73 74 77 80 83 93 95 96 
639	19	:	2 3 10 18 20 29 33 44 45 46 53 73 74 76 88 92 95 98 100 
640	24	:	11 13 16 19 21 27 29 30 32 43 56 60 64 68 71 73 74 76 77 79 82 83 86 90 
641	18	:	1 2 4 15 24 28 32 34 45 50 58 64 65 71 75 76 87 93 
642	49	:	1 2 4 7 11 15 16 17 18 20 23 24 26 27 28 29 32 34 35 36 38 45 49 50 51 52 53 54 55 58 59 64 65 66 67 68 71 72 75 76 77 78 81 84 87 89 90 93 96 
643	67	:	1 2 5 7 8 10 11 13 14 17 18 19 20 21 22 23 24 26 28 29 31 32 34 36 38 40 41 43 47 50 51 52 53 54 55 56 59 60 61 62 63 64 66 67 68 69 70 71 73 74 76 77 78 79 80 81 83 85 86 88 91 93 94 96 98 99 100 
644	49	:	1 3 4 5 6 7 8 9 12 15 16 17 26 28 29 31 34 35 36 37 38 39 44 45 46 49 50 52 56 57 58 59 60 62 66 68 69 71 72 73 74 78 80 81 84 89 92 97 99 
645	18	:	3 4 13 21 29 35 38 41 51 56 59 72 81 82 83 84 88 98 
646	29	:	5 6 9 14 17 18 19 24 25 28 30 40 41 42 43 47 50 53 57 62 64 67 69 71 74 87 93 95 100 
647	36	:	2 4 6 10 11 12 22 23 25 28 31 33 34 36 37 38 41 47 48 51 52 54 55 56 61 66 67 69 73 76 79 83 85 91 92 99 
648	18	:	8 10 17 25 26 33 44 51 52 55 62 64 69 75 76 78 79 99 
649	66	:	2 5 6 7 8 9 10 11 12 13 15 17 19 22 23 25 26 27 29 31 32 34 35 36 38 39 40 42 43 44 45 46 49 50 52 53 56 57 58 59 60 61 62 63 64 66 67 68 69 71 73 74 75 77 80 81 84 87 90 91 92 94 96 98 99 100 
650	34	:	3 5 8 9 18 19 20 23 29 31 35 37 46 47 49 50 51 60 67 68 71 76 79 80 83 84 85 86 87 88 93 95 99 100 
651	80	:	1 2 3 4 5 6 7 8 10 11 12 14 17 19 20 21 22 23 25 26 27 28 29 31 32 33 34 35 36 37 38 39 41 42 43 44 47 49 50 51 52 53 54 55 56 58 59 60 61 63 64 65 66 67 68 69 71 72 73 74 75 77 78 79 80 81 82 83 84 85 86 87 90 91 92 94 95 96 97 100 
652	46	:	6 8 10 12 13 14 23 25 30 31 32 33 34 35 37 40 41 42 43 44 46 49 50 53 56 57 60 62 63 64 68 72 73 74 75 76 78 80 82 84 86 88 89 93 95 96 
653	75	:	1 2 3 4 7 8 10 11 13 17 18 19 20 21 23 24 25 26 27 29 30 32 33 35 37 38 39 41 42 43 44 45 46 48 49 50 51 52 53 56 57 59 60 61 62 64 65 66 68 69 70 72 73 74 75 76 77 78 80 81 82 83 84 87 88 90 91 92 93 94 95 96 97 98 100 
654	18	:	7 15 20 30 34 40 41 43 51 57 58 65 67 68 69 73 79 90 
655	35	:	6 9 11 15 17 18 19 25 26 28 36 42 43 46 48 50 53 57 62 63 64 65 67 69 71 73 74 77 78 86 87 93 95 98 100 
656	18	:	7 8 9 31 45 46 47 56 61 63 67 73 74 76 78 80 82 99 
657	19	:	6 13 25 32 34 37 43 50 53 57 62 63 68 72 78 82 84 88 89 
658	29	:	4 10 11 23 25 26 27 29 32 33 35 36 38 41 42 44 47 48 51 57 60 62 63 64 79 87 97 99 100 
659	64	:	1 2 4 5 6 7 11 12 14 15 18 19 23 24 25 26 28 29 31 32 33 34 36 37 38 42 44 45 46 48 50 51 52 54 56 58 59 60 61 62 63 64 65 66 68 69 70 71 73 74 75 76 78 81 86 87 91 92 93 94 97 98 99 100 
660	40	:	1 2 5 7 8 9 16 18 19 20 23 27 29 30 31 36 37 45 46 48 50 58 61 66 67 68 71 76 77 78 79 80 84 85 86 87 88 91 95 97 
661	30	:	1 6 11 15 20 25 26 31 36 42 46 48 49 50 56 63 64 65 67 69 72 73 77 78 81 84 86 95 98 100 
662	75	:	1 2 3 4 5 7 8 10 12 14 17 18 19 20 21 22 23 25 26 27 28 29 31 32 33 34 35 36 37 38 39 41 42 43 44 47 48 49 50 51 52 53 54 57 58 59 60 61 63 65 66 67 68 69 70 71 72 74 75 78 79 81 82 83 84 87 88 90 93 94 95 96 98 99 100 
663	20	:	4 5 7 9 15 17 23 25 27 33 40 41 49 68 72 75 79 82 83 87 
664	69	:	2 3 4 5 6 10 14 15 17 19 21 22 24 25 26 27 31 32 33 34 35 36 37 38 41 42 43 44 45 46 47 49 51 52 53 54 56 58 60 61 63 64 65 66 68 70 71 72 75 77 78 79 80 81 82 83 84 86 87 88 90 91 92 93 94 95 96 99 100 
665	77	:	2 3 5 7 8 9 10 12 13 14 15 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 41 43 44 45 46 47 48 49 50 51 52 53 54 55 57 58 59 60 61 62 65 67 68 69 71 72 73 74 75 76 79 81 83 84 86 87 88 89 91 92 93 94 95 98 99 100 
666	43	:	1 4 5 9 11 14 15 18 20 26 28 35 36 39 47 50 51 59 60 62 63 64 66 68 69 70 72 75 76 78 79 83 84 85 86 88 89 91 95 96 97 98 100 
667	35	:	1 5 7 15 16 18 20 26 30 32 34 40 41 42 43 51 57 58 60 64 65 66 67 68 69 73 78 79 80 86 87 88 90 91 93 
668	70	:	1 5 6 7 10 11 14 15 16 18 20 21 22 23 25 26 30 31 32 33 34 35 36 40 41 42 43 45 47 49 50 51 52 54 55 56 57 58 59 60 63 64 65 66 67 68 69 71 72 73 75 78 79 80 81 82 84 85 86 87 88 89 90 91 93 95 96 97 99 100 
669	75	:	4 5 7 8 9 10 11 12 13 15 17 18 19 20 21 23 25 26 27 29 30 31 32 33 34 35 37 38 40 41 42 43 44 46 48 50 51 52 53 55 56 57 58 60 62 64 66 67 68 69 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 93 95 96 97 
670	47	:	2 3 5 6 10 13 14 16 17 18 19 20 21 29 30 33 44 45 46 48 49 51 52 53 62 63 65 67 70 72 73 74 75 76 81 83 85 88 91 92 94 95 96 97 98 99 100 
671	77	:	2 3 4 5 6 7 8 9 10 11 13 14 15 16 17 18 19 20 22 23 25 26 27 28 29 31 33 34 35 36 37 38 39 40 41 43 46 47 49 50 51 54 55 56 59 60 61 62 63 64 66 67 68 69 71 72 73 75 76 77 79 80 81 82 83 84 85 86 87 88 89 91 93 95 96 99 100 
672	61	:	1 2 3 4 5 6 8 9 11 13 14 15 16 17 22 23 26 29 31 34 36 37 38 39 40 42 44 45 46 49 51 52 53 54 56 59 60 61 62 63 66 71 73 74 75 76 77 78 80 81 82 84 88 89 91 93 94 96 97 99 100 
673	73	:	2 3 4 5 8 9 11 13 14 15 16 17 18 19 20 21 22 24 25 27 29 30 31 32 33 35 36 39 40 43 45 46 47 48 49 50 51 52 53 54 57 58 59 62 63 65 67 69 70 71 72 74 75 76 78 79 80 81 82 83 84 87 88 89 90 91 93 94 95 96 97 99 100 
674	35	:	2 3 9 10 12 18 20 24 26 29 33 36 37 41 44 45 46 48 53 65 67 68 69 71 72 73 74 76 86 88 89 92 95 98 100 
675	24	:	3 10 16 21 27 29 30 31 34 36 41 42 45 53 54 59 67 68 73 74 80 88 95 96 
676	46	:	1 2 5 6 14 18 19 24 27 29 30 31 32 36 37 40 41 42 43 45 46 47 50 52 53 54 55 56 60 63 64 67 68 70 75 80 87 89 90 91 92 93 95 96 98 100 
677	45	:	2 3 5 11 13 15 16 17 18 21 22 29 32 37 38 42 43 48 49 51 52 53 54 56 62 65 66 67 68 70 71 73 76 77 78 79 83 84 91 93 94 96 97 99 100 
678	26	:	6 11 15 18 22 26 36 41 42 46 48 50 52 55 63 64 65 73 77 78 79 81 86 93 95 98 
679	33	:	1 5 11 13 14 17 20 22 23 25 27 30 32 40 45 48 49 50 54 55 57 61 64 68 72 81 82 83 84 87 91 95 99 
680	47	:	1 4 6 7 11 12 13 14 19 22 23 25 26 28 30 31 33 34 36 37 38 41 47 48 49 51 52 54 56 59 60 61 62 63 66 67 69 71 73 76 77 79 81 91 92 97 99 
681	15	:	18 23 36 49 51 54 55 59 66 67 72 81 89 93 96 
682	80	:	1 2 3 4 5 6 8 9 10 11 13 14 15 16 17 18 20 21 23 24 25 27 28 29 30 31 32 33 34 35 36 37 40 43 44 45 46 48 49 50 52 53 54 55 58 59 60 61 62 64 65 66 67 68 70 71 72 73 74 75 76 78 79 81 82 83 84 85 87 88 89 91 92 93 95 96 97 98 99 100 
683	19	:	6 7 11 15 25 31 32 43 50 53 57 58 62 64 66 75 81 84 98 
684	25	:	13 14 15 16 23 26 29 31 37 51 60 61 62 71 75 76 77 80 82 84 88 89 91 97 100 
685	65	:	2 3 4 5 7 8 9 10 11 15 16 17 18 19 20 23 24 25 26 27 29 32 35 36 38 39 40 42 43 45 48 49 50 51 52 53 55 57 58 60 62 64 67 68 69 70 71 75 76 80 81 82 83 84 88 89 90 91 93 95 96 97 98 99 100 
686	65	:	1 2 3 4 8 9 10 11 12 13 15 16 17 18 19 20 21 22 23 25 26 27 30 31 32 33 34 37 38 40 42 43 45 46 49 51 53 54 56 58 60 62 64 66 69 71 73 74 75 76 77 78 82 84 86 87 88 89 90 91 93 94 95 96 99 
687	35	:	9 10 12 14 20 24 26 30 32 33 36 37 40 41 43 44 46 48 49 63 64 65 67 68 69 71 72 73 74 75 80 86 89 95 100 
688	67	:	1 2 3 4 5 6 7 8 10 11 12 13 14 15 16 17 18 19 20 23 24 26 27 29 30 31 32 33 34 35 37 38 42 43 44 45 46 52 53 55 58 60 62 63 64 65 67 68 70 71 72 73 75 76 78 80 81 85 89 90 91 92 93 94 96 98 99 
689	55	:	3 6 9 10 13 14 15 16 20 21 27 28 29 30 31 32 33 34 35 36 37 38 41 42 43 45 46 47 49 50 51 53 54 56 59 60 63 67 68 69 71 72 73 74 77 78 80 81 88 91 92 95 96 97 99 
690	76	:	2 4 5 7 8 9 10 11 12 13 15 17 18 19 20 21 22 23 24 25 26 29 31 32 35 36 37 38 39 40 42 43 44 45 46 48 49 50 51 52 54 56 58 59 60 61 62 65 66 67 68 69 71 73 74 76 77 79 80 81 83 85 86 87 88 89 90 91 92 93 94 95 96 97 99 100 
691	68	:	1 3 4 5 6 8 9 10 11 14 15 18 19 20 21 23 24 25 28 30 31 32 33 35 39 42 44 45 46 47 49 51 52 53 55 56 57 59 61 62 63 65 67 68 70 71 72 73 74 75 76 77 78 79 80 81 84 85 87 88 89 90 92 94 95 96 97 100 
692	76	:	3 4 5 6 8 9 10 11 12 13 15 19 21 23 24 26 27 29 30 31 32 33 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 56 57 58 59 60 61 62 63 64 65 67 68 70 71 72 73 76 77 78 80 81 82 83 84 85 86 88 89 91 93 95 96 97 98 99 100 
693	23	:	3 5 13 16 17 18 21 29 48 49 51 52 62 65 67 70 76 83 91 94 97 99 100 
694	31	:	2 7 8 9 15 16 28 31 41 45 46 47 49 52 56 61 63 67 68 69 70 73 74 76 78 80 82 89 93 99 100 
695	58	:	4 5 6 9 10 11 13 15 20 21 24 25 26 29 31 32 33 35 36 37 42 43 44 45 46 50 51 52 53 55 56 57 60 61 62 63 65 67 68 69 70 71 72 74 77 78 81 83 85 86 87 88 89 90 92 96 99 100 
696	44	:	2 3 4 11 15 16 17 22 23 25 26 27 33 35 37 38 41 42 43 44 46 47 50 51 53 54 56 60 66 67 71 77 78 81 84 86 87 91 93 94 95 96 97 99 
697	61	:	1 4 7 9 10 11 13 14 15 20 21 23 25 26 28 29 31 32 33 35 36 39 41 42 43 45 46 47 48 50 53 55 56 57 62 63 64 66 68 69 72 75 76 77 78 80 81 82 83 84 85 86 87 88 89 90 91 92 96 97 99 
698	19	:	1 11 13 17 20 23 25 40 48 49 50 55 61 64 68 82 84 87 91 
699	41	:	2 5 7 8 9 15 16 18 19 23 24 28 31 32 37 41 42 46 49 50 52 62 65 67 68 69 70 71 76 79 80 85 86 87 88 89 92 93 94 95 100 
700	17	:	2 5 27 31 32 46 56 63 64 68 80 87 90 91 92 96 100 
701	79	:	1 2 3 4 5 6 8 10 11 12 13 14 15 17 18 19 20 21 23 24 26 27 28 29 30 32 34 35 36 37 38 40 41 42 43 45 46 48 49 50 51 52 53 54 55 56 58 59 60 61 63 64 65 66 67 68 69 70 71 72 73 75 76 77 78 81 82 83 84 86 87 88 89 91 93 95 96 97 98 
702	51	:	4 5 9 10 11 12 15 18 19 22 23 24 25 29 31 33 34 36 37 41 42 44 46 50 52 53 55 60 62 64 65 67 68 71 72 73 76 78 79 80 81 85 86 87 88 89 91 92 93 95 96 
703	73	:	1 3 4 5 6 7 10 11 12 13 14 16 17 18 21 23 25 26 27 29 30 32 33 35 36 37 38 39 41 42 43 44 45 47 48 50 51 52 53 55 56 58 59 60 61 62 63 64 65 66 67 68 70 71 73 75 76 77 78 79 80 83 86 87 88 91 92 93 94 96 98 99 100 
704	29	:	6 8 9 10 11 12 15 20 23 26 36 37 42 46 48 50 52 62 63 64 65 73 77 78 79 86 89 95 98 
705	21	:	4 11 12 23 25 31 36 37 38 48 51 52 54 56 61 66 69 73 76 92 99 
706	47	:	2 3 5 13 16 17 18 21 23 27 29 31 32 37 40 44 46 48 49 51 52 56 58 62 63 64 65 67 68 70 73 74 76 77 80 83 87 90 91 92 93 94 95 96 97 99 100 
707	69	:	1 2 3 4 5 7 8 9 10 11 13 15 16 17 18 19 21 23 24 25 26 27 28 29 32 33 34 35 43 44 45 48 49 50 51 52 53 55 58 62 64 65 66 67 69 70 71 72 73 75 76 77 78 79 80 82 83 84 87 88 89 90 91 93 94 95 97 99 100 
708	73	:	1 4 5 6 7 8 9 10 11 12 13 14 15 17 19 20 22 23 25 26 27 28 30 31 32 33 34 35 36 37 38 39 40 41 44 45 47 48 49 50 51 52 53 54 55 56 58 60 61 63 64 66 67 68 69 71 72 73 75 76 77 79 80 81 82 83 84 87 91 92 97 99 100 
709	25	:	1 4 5 6 11 15 18 20 34 35 37 40 45 56 59 63 68 73 78 79 85 89 95 96 97 
710	70	:	1 3 4 5 6 7 8 9 10 11 12 14 15 17 19 20 23 24 25 26 27 29 32 33 34 35 36 37 40 41 42 43 44 45 46 48 49 50 51 52 53 55 57 58 59 60 61 62 63 64 65 68 71 72 73 75 76 77 78 79 82 83 84 86 87 91 92 94 95 98 
711	73	:	1 2 3 4 5 6 8 9 10 11 12 13 15 18 20 21 23 24 25 26 27 28 30 31 32 33 36 37 38 41 43 44 45 46 48 49 51 52 53 54 56 60 61 63 64 65 66 67 68 69 71 72 73 75 76 78 80 81 83 84 85 86 87 88 89 90 91 92 93 95 96 99 100 
712	46	:	2 3 5 8 9 10 12 15 16 17 18 19 20 22 23 24 29 37 38 42 50 52 53 54 56 59 60 62 65 66 68 70 71 75 78 79 82 84 86 89 91 93 94 96 98 99 
713	19	:	1 5 16 18 26 32 42 43 60 64 66 68 78 80 86 87 88 91 93 
714	52	:	1 2 3 5 7 8 9 13 14 15 16 17 19 20 22 24 27 29 30 32 33 35 36 37 42 43 45 46 48 50 51 52 54 56 57 58 63 66 67 68 69 72 75 76 77 78 81 83 84 92 95 99 
715	74	:	1 3 4 5 7 8 9 10 11 12 14 15 16 17 18 19 20 22 25 26 27 28 29 30 31 32 33 34 35 36 38 39 42 43 44 45 48 49 50 51 52 53 54 55 56 57 58 60 61 62 64 66 68 69 71 72 75 76 78 79 80 81 82 83 84 86 87 88 89 91 93 95 97 99 
716	39	:	1 2 4 8 9 10 11 13 15 16 18 19 25 28 30 31 33 34 35 37 41 43 44 46 53 58 59 62 67 68 70 71 72 75 78 87 89 96 98 
717	83	:	1 2 3 4 5 7 8 9 11 12 13 14 15 16 17 19 20 22 23 25 26 27 28 29 30 31 32 33 35 36 37 38 39 40 41 42 45 46 47 48 49 50 51 52 53 54 56 57 60 61 62 63 66 67 68 69 71 72 73 74 75 76 77 78 79 80 81 82 83 84 86 87 88 89 91 92 93 94 95 96 97 99 100 
718	29	:	11 18 22 27 29 30 36 39 41 45 46 49 51 52 55 65 66 70 73 75 76 78 79 81 82 91 93 96 97 
719	64	:	1 2 4 5 6 8 10 11 12 13 18 19 20 22 23 25 28 29 31 33 34 36 37 38 40 41 47 48 49 51 52 53 54 55 56 59 60 61 63 64 66 67 69 70 72 73 74 76 77 78 79 80 81 83 84 85 88 91 92 94 95 98 99 100 
720	58	:	2 3 6 9 11 15 17 18 19 21 22 25 26 28 29 36 37 38 42 43 46 48 50 51 53 54 55 56 57 60 62 63 64 65 66 67 69 71 72 73 74 77 78 83 84 85 86 87 88 90 91 93 94 95 96 98 99 100 
721	51	:	1 2 3 6 7 8 10 12 17 20 21 26 27 28 32 35 37 39 40 42 43 45 48 49 51 52 53 54 58 59 60 64 65 67 68 69 71 73 74 76 78 80 84 87 88 89 92 93 94 96 97 
722	54	:	2 3 7 8 9 15 16 17 18 19 21 23 24 25 26 28 29 30 33 34 35 36 38 41 45 49 50 51 53 54 55 56 57 58 59 60 61 62 66 67 71 72 75 76 81 83 84 86 89 91 93 96 98 99 
723	54	:	1 3 4 7 8 9 11 12 14 16 19 23 24 25 27 31 35 36 37 38 42 43 45 46 47 48 50 51 52 54 55 56 61 63 66 67 69 73 74 75 76 78 80 82 83 84 87 89 91 92 93 95 96 99 
724	15	:	6 10 15 24 35 44 45 51 61 65 70 71 88 92 96 
725	11	:	10 11 23 29 35 42 48 57 62 64 97 
726	66	:	1 2 3 4 5 6 8 10 12 16 17 18 19 20 24 25 26 29 31 32 33 35 36 37 40 42 43 44 45 46 47 49 51 52 54 56 58 59 60 62 63 64 65 66 67 68 69 71 73 74 76 78 80 81 83 84 86 87 88 89 91 93 96 97 99 100 
727	63	:	2 4 5 6 7 8 9 10 12 13 15 16 17 18 19 20 21 23 24 27 29 30 31 32 34 37 42 44 46 48 50 52 53 56 58 59 60 62 64 65 67 68 71 72 73 74 76 77 78 79 80 82 85 86 87 88 90 91 92 93 94 95 96 
728	57	:	1 2 3 5 8 9 10 12 15 17 18 19 20 22 23 27 29 30 31 35 37 38 40 41 42 43 44 45 46 48 50 53 54 56 57 60 61 66 67 68 71 76 78 79 80 84 85 86 87 88 91 93 94 95 96 97 99 
729	43	:	1 2 4 5 8 15 16 18 19 26 27 28 30 32 33 35 41 42 43 46 47 53 58 59 60 64 66 67 68 71 75 77 78 80 81 84 86 87 88 91 93 97 99 
730	66	:	1 2 3 4 7 8 9 10 12 13 14 15 18 19 20 23 24 29 31 32 33 35 36 37 38 39 42 43 44 45 46 49 50 51 52 53 54 55 56 58 59 63 66 67 69 71 72 73 74 75 76 78 80 81 84 87 88 89 91 92 93 95 96 98 99 100 
731	56	:	1 2 3 6 7 10 11 12 15 17 20 21 23 24 25 26 29 30 31 32 33 34 35 38 39 40 43 45 49 50 51 53 54 57 58 60 61 62 64 66 69 71 73 75 76 81 83 84 86 87 88 89 91 93 96 98 
732	50	:	4 6 9 10 11 12 13 20 23 24 25 26 31 32 33 34 36 37 38 41 43 48 50 51 52 53 54 56 57 61 62 63 65 66 67 68 69 71 72 73 76 78 82 84 86 88 89 92 99 100 
733	33	:	1 4 5 7 12 13 17 18 19 21 22 26 28 31 33 34 36 41 42 46 49 52 54 59 62 66 67 77 79 82 83 86 90 
734	62	:	3 4 5 6 7 8 11 13 14 15 16 17 18 19 20 23 24 26 27 29 30 31 32 33 35 37 38 42 45 46 51 52 53 55 58 60 61 62 63 65 71 72 73 75 76 77 80 81 82 84 85 88 89 90 91 92 93 94 96 97 99 100 
735	77	:	3 4 6 7 8 9 10 11 12 13 14 16 17 18 19 21 23 25 27 28 29 31 32 34 35 36 37 38 39 40 41 42 43 45 46 47 48 49 50 51 52 53 54 56 57 58 59 61 62 63 65 66 67 68 69 71 72 73 74 75 76 78 80 81 82 83 84 87 88 89 91 92 93 95 98 99 100 
736	18	:	6 11 15 26 36 42 46 48 50 63 64 65 73 77 78 86 95 98 
737	63	:	1 2 3 4 5 6 8 9 10 11 13 15 18 19 20 21 24 27 28 30 31 33 34 35 36 37 38 39 40 41 42 44 45 49 52 53 56 58 59 60 61 63 65 68 70 71 73 74 75 76 77 78 79 85 86 88 89 91 93 95 96 97 98 
738	36	:	3 5 6 8 9 10 13 14 15 19 24 27 28 30 31 36 44 45 52 53 60 62 63 65 68 71 72 75 76 81 85 88 89 93 94 96 
739	43	:	1 3 4 7 8 9 10 11 12 13 16 17 19 22 25 26 27 31 33 34 35 41 43 44 49 50 51 52 55 59 62 64 69 75 76 78 79 82 83 84 93 95 99 
740	33	:	9 13 15 18 20 23 32 33 35 36 42 43 45 46 49 50 51 54 55 56 59 63 66 67 69 72 78 81 89 92 93 96 99 
741	20	:	1 14 19 24 36 37 42 45 46 52 54 55 56 67 75 87 89 91 93 96 
742	23	:	5 7 12 14 26 29 43 44 45 48 50 53 55 58 59 61 62 75 76 79 87 92 94 
743	62	:	1 2 4 5 6 7 9 10 14 15 18 19 21 22 23 24 25 27 28 31 32 33 34 35 37 41 42 44 45 46 47 48 50 51 52 53 55 59 60 61 64 65 67 68 70 71 76 78 79 80 83 85 86 87 88 91 92 93 94 95 96 99 
744	47	:	3 6 7 8 11 12 15 19 20 25 26 28 29 31 32 35 37 39 43 47 49 50 51 53 57 58 60 62 64 66 67 68 69 71 73 74 75 80 81 83 84 92 93 97 98 99 100 
745	28	:	1 3 7 9 10 11 12 17 19 20 21 32 34 35 36 46 49 52 55 61 77 82 86 89 90 95 97 100 
746	17	:	2 8 10 18 23 26 32 34 53 69 73 75 82 84 88 89 95 
747	28	:	1 3 4 7 9 10 11 12 17 20 26 29 32 34 35 38 49 52 53 55 58 61 89 90 93 95 97 100 
748	53	:	4 6 10 11 13 14 15 16 17 19 20 21 22 23 26 29 30 31 32 37 41 43 51 54 55 58 60 61 62 63 65 68 71 72 74 75 76 77 80 81 82 83 84 85 86 88 89 91 94 95 96 97 100 
749	38	:	3 5 13 16 17 18 21 27 29 30 33 37 38 42 48 49 51 52 58 60 61 62 65 67 70 71 73 76 77 78 83 86 91 94 97 98 99 100 
750	60	:	1 3 5 7 8 9 10 11 12 16 17 19 20 23 24 25 27 29 30 31 32 34 35 42 43 45 46 47 48 49 50 51 55 56 61 62 63 65 67 69 73 74 75 76 78 80 82 83 84 86 88 89 91 92 93 94 95 97 99 100 
751	16	:	14 30 32 33 40 43 44 46 49 63 64 73 74 75 80 95 
752	25	:	4 9 11 15 17 20 21 22 25 26 31 33 41 46 53 54 55 62 74 78 85 86 87 89 96 
753	23	:	2 7 8 14 15 18 19 25 28 29 30 41 42 52 53 58 59 62 71 75 92 93 94 
754	51	:	1 2 7 8 11 13 15 16 17 18 19 20 21 22 23 25 26 27 28 29 30 36 40 41 48 49 50 53 54 55 58 59 61 62 64 66 67 68 71 74 75 76 77 78 82 84 85 86 87 91 96 
755	72	:	2 3 5 7 9 10 14 15 16 17 19 21 22 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 41 42 43 44 45 46 48 49 50 52 53 54 56 57 58 59 60 62 63 65 66 67 68 69 70 71 72 73 74 78 80 81 83 84 86 88 89 91 93 94 95 96 99 100 
756	20	:	6 9 17 18 19 25 28 42 43 50 53 57 62 67 69 71 74 87 93 100 
757	38	:	7 10 12 15 18 19 20 24 29 30 34 40 41 42 43 44 47 50 51 57 58 60 64 65 67 68 69 70 71 72 73 79 83 90 91 92 98 100 
758	49	:	5 7 10 11 14 17 18 19 21 22 23 25 27 29 30 32 33 34 35 36 38 39 42 45 46 48 49 50 52 54 57 58 60 62 64 72 73 77 81 82 83 86 90 92 93 94 95 97 99 
759	57	:	1 6 8 11 13 14 17 19 20 23 24 25 29 30 32 36 37 40 42 43 45 46 48 49 50 52 54 55 56 61 62 63 64 65 67 68 71 72 73 75 76 77 79 81 82 83 84 85 87 88 89 91 92 93 94 96 100 
760	33	:	1 6 14 19 20 24 25 31 36 37 42 45 46 49 52 54 55 56 63 64 67 69 72 75 81 84 87 89 91 93 95 96 100 
761	17	:	3 8 19 20 29 35 47 49 51 60 67 71 83 84 93 99 100 
762	76	:	1 2 3 4 5 8 9 10 11 14 15 16 18 19 20 21 22 23 24 25 26 27 29 30 31 32 33 34 35 36 38 39 40 41 42 43 44 45 47 48 49 50 51 53 54 57 59 60 61 62 63 67 68 70 71 72 73 74 76 79 80 81 83 84 86 87 88 89 91 94 95 96 97 98 99 100 
763	18	:	18 21 24 31 43 45 67 69 71 75 76 78 83 85 88 89 92 100 
764	29	:	1 11 13 17 20 23 24 25 40 48 49 50 51 52 55 60 61 62 64 68 73 74 76 80 82 84 87 91 97 
765	17	:	3 8 19 20 29 35 47 49 51 60 67 71 83 84 93 99 100 
766	40	:	1 2 4 5 8 10 11 13 16 19 22 23 31 34 35 37 38 40 43 44 46 56 60 61 63 64 67 68 69 70 71 72 73 75 77 78 80 98 99 100 
